"Y"	"t.j"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"GG"	"Yield"
"6447"	"2009"	2009	2005	"Satkhira"	"2009-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.175
"6448"	"2009"	2009	2005	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	2.2
"6449"	"2009"	2009	2005	"Kustia"	"2009-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.1
"6450"	"2010"	2010	2005	"Barisal"	"2010-Barisal"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.85
"6451"	"2010"	2010	2005	"Comilla"	"2010-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.29
"6452"	"2010"	2010	2005	"Gazipur"	"2010-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.4
"6453"	"2010"	2010	2005	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.845
"6454"	"2010"	2010	2005	"Rangpur"	"2010-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.85
"6455"	"2010"	2010	2005	"Satkhira"	"2010-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.2875
"6456"	"2010"	2010	2005	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.98
"6457"	"2010"	2010	2005	"Kustia"	"2010-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.7
"6458"	"2011"	2011	2005	"Barisal"	"2011-Barisal"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.95
"6459"	"2011"	2011	2005	"Comilla"	"2011-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.38
"6460"	"2011"	2011	2005	"Gazipur"	"2011-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.75
"6461"	"2011"	2011	2005	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.9
"6462"	"2011"	2011	2005	"Rangpur"	"2011-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.5
"6463"	"2011"	2011	2005	"Satkhira"	"2011-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.23125
"6464"	"2011"	2011	2005	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.9
"6465"	"2011"	2011	2005	"Kustia"	"2011-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.6
"6466"	"2012"	2012	2005	"Kustia"	"2012-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.32
"6467"	"2012"	2012	2005	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.9
"6468"	"2012"	2012	2005	"Comilla"	"2012-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.13
"6469"	"2012"	2012	2005	"Gazipur"	"2012-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.959
"6470"	"2012"	2012	2005	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.41
"6471"	"2012"	2012	2005	"Rangpur"	"2012-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	2.3
"6472"	"2012"	2012	2005	"Satkhira"	"2012-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.305
"6473"	"2012"	2012	2005	"Barisal"	"2012-Barisal"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.31
"6474"	"2013"	2013	2005	"Kustia"	"2013-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.7
"6475"	"2013"	2013	2005	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.7
"6476"	"2013"	2013	2005	"Comilla"	"2013-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.23
"6477"	"2013"	2013	2005	"Gazipur"	"2013-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.53
"6478"	"2013"	2013	2005	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.59
"6479"	"2013"	2013	2005	"Rangpur"	"2013-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	2.3
"6480"	"2013"	2013	2005	"Barisal"	"2013-Barisal"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.35
"6481"	"2014"	2014	2005	"Kustia"	"2014-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.31
"6482"	"2014"	2014	2005	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.81
"6483"	"2014"	2014	2005	"Comilla"	"2014-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.19
"6484"	"2014"	2014	2005	"Gazipur"	"2014-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	7
"6485"	"2014"	2014	2005	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	6.778976744
"6486"	"2014"	2014	2005	"Rangpur"	"2014-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.1
"6487"	"2014"	2014	2005	"Satkhira"	"2014-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.64
"6488"	"2014"	2014	2005	"Bhanga"	"2014-Bhanga"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.75
"6489"	"2015"	2015	2005	"Kustia"	"2015-Kustia"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.8
"6490"	"2015"	2015	2005	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	2.563981395
"6491"	"2015"	2015	2005	"Comilla"	"2015-Comilla"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.301248923
"6492"	"2015"	2015	2005	"Gazipur"	"2015-Gazipur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.96473604
"6493"	"2015"	2015	2005	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.711976744
"6494"	"2015"	2015	2005	"Rangpur"	"2015-Rangpur"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	3.3
"6495"	"2015"	2015	2005	"Satkhira"	"2015-Satkhira"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	5.534883721
"6496"	"2015"	2015	2005	"Bhanga"	"2015-Bhanga"	"BRRI dhan44"	"2"	"Stress"	"Stress-BRRI dhan44"	4.5
"6534"	"2006"	2006	2005	"Barisal"	"2006-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.18
"6535"	"2006"	2006	2005	"Comilla"	"2006-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	1.29
"6536"	"2006"	2006	2005	"Gazipur"	"2006-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.4
"6537"	"2006"	2006	2005	"Rajshahi"	"2006-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.5
"6538"	"2006"	2006	2005	"Rangpur"	"2006-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.95
"6539"	"2006"	2006	2005	"Satkhira"	"2006-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.95
"6540"	"2006"	2006	2005	"Sonagazi"	"2006-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.72
"6541"	"2006"	2006	2005	"Kustia"	"2006-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	6.15
"6542"	"2007"	2007	2005	"Barisal"	"2007-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.18
"6543"	"2007"	2007	2005	"Comilla"	"2007-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.95
"6544"	"2007"	2007	2005	"Gazipur"	"2007-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.65
"6545"	"2007"	2007	2005	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.2
"6546"	"2007"	2007	2005	"Rangpur"	"2007-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.4
"6547"	"2007"	2007	2005	"Satkhira"	"2007-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.5
"6548"	"2007"	2007	2005	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.15
"6549"	"2007"	2007	2005	"Kustia"	"2007-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.9
"6550"	"2008"	2008	2005	"Barisal"	"2008-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.84
"6551"	"2008"	2008	2005	"Comilla"	"2008-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.37
"6552"	"2008"	2008	2005	"Gazipur"	"2008-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.4
"6553"	"2008"	2008	2005	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.33
"6554"	"2008"	2008	2005	"Rangpur"	"2008-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.75
"6555"	"2008"	2008	2005	"Satkhira"	"2008-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.225
"6556"	"2008"	2008	2005	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.3
"6557"	"2008"	2008	2005	"Kustia"	"2008-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.25
"6558"	"2009"	2009	2005	"Barisal"	"2009-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.5
"6559"	"2009"	2009	2005	"Comilla"	"2009-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.7075
"6560"	"2009"	2009	2005	"Gazipur"	"2009-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.15
"6561"	"2009"	2009	2005	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.265
"6562"	"2009"	2009	2005	"Rangpur"	"2009-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.2
"6563"	"2009"	2009	2005	"Satkhira"	"2009-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.8625
"6564"	"2009"	2009	2005	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2
"6565"	"2009"	2009	2005	"Kustia"	"2009-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.6
"6566"	"2010"	2010	2005	"Barisal"	"2010-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.47
"6567"	"2010"	2010	2005	"Comilla"	"2010-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.12
"6568"	"2010"	2010	2005	"Gazipur"	"2010-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.9
"6569"	"2010"	2010	2005	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.6325
"6570"	"2010"	2010	2005	"Rangpur"	"2010-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.9
"6571"	"2010"	2010	2005	"Satkhira"	"2010-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.04375
"6572"	"2010"	2010	2005	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.72
"6573"	"2010"	2010	2005	"Kustia"	"2010-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.1
"6574"	"2011"	2011	2005	"Barisal"	"2011-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.44
"6575"	"2011"	2011	2005	"Comilla"	"2011-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.94
"6576"	"2011"	2011	2005	"Gazipur"	"2011-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.25
"6577"	"2011"	2011	2005	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	6
"6578"	"2011"	2011	2005	"Rangpur"	"2011-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.5
"6579"	"2011"	2011	2005	"Satkhira"	"2011-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.953125
"6580"	"2011"	2011	2005	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.9
"6581"	"2011"	2011	2005	"Kustia"	"2011-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.47
"6582"	"2012"	2012	2005	"Kustia"	"2012-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.23
"6583"	"2012"	2012	2005	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.78
"6584"	"2012"	2012	2005	"Comilla"	"2012-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.1
"6585"	"2012"	2012	2005	"Gazipur"	"2012-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.052
"6586"	"2012"	2012	2005	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.29
"6587"	"2012"	2012	2005	"Rangpur"	"2012-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.2
"6588"	"2012"	2012	2005	"Satkhira"	"2012-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	3.375
"6589"	"2012"	2012	2005	"Barisal"	"2012-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.55
"6590"	"2013"	2013	2005	"Kustia"	"2013-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.02
"6591"	"2013"	2013	2005	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.7
"6592"	"2013"	2013	2005	"Comilla"	"2013-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.92
"6593"	"2013"	2013	2005	"Gazipur"	"2013-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.18
"6594"	"2013"	2013	2005	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.994209302
"6595"	"2013"	2013	2005	"Rangpur"	"2013-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.3
"6596"	"2013"	2013	2005	"Barisal"	"2013-Barisal"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.92
"6597"	"2014"	2014	2005	"Kustia"	"2014-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.52
"6598"	"2014"	2014	2005	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.12
"6599"	"2014"	2014	2005	"Comilla"	"2014-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.86
"6600"	"2014"	2014	2005	"Gazipur"	"2014-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	7
"6601"	"2014"	2014	2005	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.698418605
"6602"	"2014"	2014	2005	"Rangpur"	"2014-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.1
"6603"	"2014"	2014	2005	"Satkhira"	"2014-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.05
"6604"	"2014"	2014	2005	"Bhanga"	"2014-Bhanga"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.875
"6605"	"2015"	2015	2005	"Kustia"	"2015-Kustia"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.99
"6606"	"2015"	2015	2005	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.895293023
"6607"	"2015"	2015	2005	"Comilla"	"2015-Comilla"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	5.90391425
"6608"	"2015"	2015	2005	"Gazipur"	"2015-Gazipur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	6.505999013
"6609"	"2015"	2015	2005	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.04372093
"6610"	"2015"	2015	2005	"Rangpur"	"2015-Rangpur"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	2.2
"6611"	"2015"	2015	2005	"Satkhira"	"2015-Satkhira"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	4.2
"6612"	"2015"	2015	2005	"Bhanga"	"2015-Bhanga"	"BRRI dhan44"	"3"	"Stress"	"Stress-BRRI dhan44"	6.1
"6658"	"2007"	2007	2007	"Barisal"	"2007-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	1.61
"6660"	"2007"	2007	2007	"Gazipur"	"2007-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.1
"6661"	"2007"	2007	2007	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.3
"6662"	"2007"	2007	2007	"Rangpur"	"2007-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	2.2
"6663"	"2007"	2007	2007	"Satkhira"	"2007-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.9
"6664"	"2007"	2007	2007	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.09
"6665"	"2007"	2007	2007	"Kustia"	"2007-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.5
"6666"	"2008"	2008	2007	"Barisal"	"2008-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	2.78
"6668"	"2008"	2008	2007	"Gazipur"	"2008-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.5
"6669"	"2008"	2008	2007	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.16
"6670"	"2008"	2008	2007	"Rangpur"	"2008-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.9
"6671"	"2008"	2008	2007	"Satkhira"	"2008-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.8
"6672"	"2008"	2008	2007	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	2.7
"6673"	"2008"	2008	2007	"Kustia"	"2008-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.7
"6674"	"2009"	2009	2007	"Barisal"	"2009-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.95
"6675"	"2009"	2009	2007	"Comilla"	"2009-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.815
"6676"	"2009"	2009	2007	"Gazipur"	"2009-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.9
"6677"	"2009"	2009	2007	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.73
"6678"	"2009"	2009	2007	"Rangpur"	"2009-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	6.7
"6679"	"2009"	2009	2007	"Satkhira"	"2009-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.85
"6680"	"2009"	2009	2007	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	1.65
"6681"	"2009"	2009	2007	"Kustia"	"2009-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.9
"6682"	"2010"	2010	2007	"Barisal"	"2010-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.905
"6683"	"2010"	2010	2007	"Comilla"	"2010-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.5
"6684"	"2010"	2010	2007	"Gazipur"	"2010-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.3
"6685"	"2010"	2010	2007	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.115
"6686"	"2010"	2010	2007	"Rangpur"	"2010-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.8
"6687"	"2010"	2010	2007	"Satkhira"	"2010-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.825
"6688"	"2010"	2010	2007	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.91
"6689"	"2010"	2010	2007	"Kustia"	"2010-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.6
"6690"	"2011"	2011	2007	"Barisal"	"2011-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.86
"6691"	"2011"	2011	2007	"Comilla"	"2011-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.51
"6692"	"2011"	2011	2007	"Gazipur"	"2011-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.65
"6693"	"2011"	2011	2007	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.5
"6694"	"2011"	2011	2007	"Rangpur"	"2011-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.5
"6695"	"2011"	2011	2007	"Satkhira"	"2011-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.8375
"6696"	"2011"	2011	2007	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	6.4
"6697"	"2011"	2011	2007	"Kustia"	"2011-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.51
"6698"	"2012"	2012	2007	"Kustia"	"2012-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.09
"6699"	"2012"	2012	2007	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.77
"6700"	"2012"	2012	2007	"Comilla"	"2012-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.84
"6701"	"2012"	2012	2007	"Gazipur"	"2012-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.155
"6702"	"2012"	2012	2007	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.1
"6703"	"2012"	2012	2007	"Rangpur"	"2012-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	1.9
"6704"	"2012"	2012	2007	"Satkhira"	"2012-Satkhira"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.25
"6705"	"2012"	2012	2007	"Barisal"	"2012-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.6
"6706"	"2013"	2013	2007	"Kustia"	"2013-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.4
"6707"	"2013"	2013	2007	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	3.87
"6708"	"2013"	2013	2007	"Comilla"	"2013-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.55
"6709"	"2013"	2013	2007	"Gazipur"	"2013-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.51
"6710"	"2013"	2013	2007	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.24
"6711"	"2013"	2013	2007	"Rangpur"	"2013-Rangpur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	2.3
"6712"	"2013"	2013	2007	"Barisal"	"2013-Barisal"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.52
"6713"	"2014"	2014	2007	"Kustia"	"2014-Kustia"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	6.68
"6714"	"2014"	2014	2007	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.12
"6715"	"2014"	2014	2007	"Comilla"	"2014-Comilla"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	4.95
"6716"	"2014"	2014	2007	"Gazipur"	"2014-Gazipur"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	5.45
"6717"	"2014"	2014	2007	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan46"	"1"	"Long"	"Long-BRRI dhan46"	6.441976744
