SL	Year	Location	Year of release	Rep	Variety	Group	Yield
9040	2014	Bhanga	2010	3	BRRI dhan54	Stress	3.5
9041	2015	Kustia	2010	3	BRRI dhan54	Stress	6.58
9042	2015	Sonagazi	2010	3	BRRI dhan54	Stress	3.511693023
9043	2015	Comilla	2010	3	BRRI dhan54	Stress	3.327950043
9044	2015	Gazipur	2010	3	BRRI dhan54	Stress	5.89314997
9045	2015	Rajshahi	2010	3	BRRI dhan54	Stress	4.425488372
9046	2015	Rangpur	2010	3	BRRI dhan54	Stress	3
9047	2015	Satkhira	2010	3	BRRI dhan54	Stress	3.888372093
9048	2015	Bhanga	2010	3	BRRI dhan54	Stress	3.85
9049	2001	Barisal	2011	1	BRRI dhan56	Stress	
9050	2001	Comilla	2011	1	BRRI dhan56	Stress	
9051	2001	Gazipur	2011	1	BRRI dhan56	Stress	
9052	2001	Rajshahi	2011	1	BRRI dhan56	Stress	
9053	2001	Rangpur	2011	1	BRRI dhan56	Stress	
9054	2001	Satkhira	2011	1	BRRI dhan56	Stress	
9055	2001	Sonagazi	2011	1	BRRI dhan56	Stress	
9056	2002	Barisal	2011	1	BRRI dhan56	Stress	
9057	2002	Comilla	2011	1	BRRI dhan56	Stress	
9058	2002	Gazipur	2011	1	BRRI dhan56	Stress	
9059	2002	Rajshahi	2011	1	BRRI dhan56	Stress	
9060	2002	Rangpur	2011	1	BRRI dhan56	Stress	
9061	2002	Satkhira	2011	1	BRRI dhan56	Stress	
9062	2002	Sonagazi	2011	1	BRRI dhan56	Stress	
9063	2003	Barisal	2011	1	BRRI dhan56	Stress	
9064	2003	Comilla	2011	1	BRRI dhan56	Stress	
9065	2003	Gazipur	2011	1	BRRI dhan56	Stress	
9066	2003	Rajshahi	2011	1	BRRI dhan56	Stress	
9067	2003	Rangpur	2011	1	BRRI dhan56	Stress	
9068	2003	Satkhira	2011	1	BRRI dhan56	Stress	
9069	2003	Sonagazi	2011	1	BRRI dhan56	Stress	
9070	2004	Barisal	2011	1	BRRI dhan56	Stress	
9071	2004	Comilla	2011	1	BRRI dhan56	Stress	
9072	2004	Gazipur	2011	1	BRRI dhan56	Stress	
9073	2004	Rajshahi	2011	1	BRRI dhan56	Stress	
9074	2004	Rangpur	2011	1	BRRI dhan56	Stress	
9075	2004	Satkhira	2011	1	BRRI dhan56	Stress	
9076	2004	Sonagazi	2011	1	BRRI dhan56	Stress	
9077	2004	Kustia	2011	1	BRRI dhan56	Stress	
9078	2005	Barisal	2011	1	BRRI dhan56	Stress	
9079	2005	Comilla	2011	1	BRRI dhan56	Stress	
9080	2005	Gazipur	2011	1	BRRI dhan56	Stress	
9081	2005	Rajshahi	2011	1	BRRI dhan56	Stress	
9082	2005	Rangpur	2011	1	BRRI dhan56	Stress	
9083	2005	Satkhira	2011	1	BRRI dhan56	Stress	
9084	2005	Sonagazi	2011	1	BRRI dhan56	Stress	
9085	2005	Kustia	2011	1	BRRI dhan56	Stress	
9086	2006	Barisal	2011	1	BRRI dhan56	Stress	
9087	2006	Comilla	2011	1	BRRI dhan56	Stress	
9088	2006	Gazipur	2011	1	BRRI dhan56	Stress	
9089	2006	Rajshahi	2011	1	BRRI dhan56	Stress	
9090	2006	Rangpur	2011	1	BRRI dhan56	Stress	
9091	2006	Satkhira	2011	1	BRRI dhan56	Stress	
9092	2006	Sonagazi	2011	1	BRRI dhan56	Stress	
9093	2006	Kustia	2011	1	BRRI dhan56	Stress	
9094	2007	Barisal	2011	1	BRRI dhan56	Stress	
9095	2007	Comilla	2011	1	BRRI dhan56	Stress	
9096	2007	Gazipur	2011	1	BRRI dhan56	Stress	
9097	2007	Rajshahi	2011	1	BRRI dhan56	Stress	
9098	2007	Rangpur	2011	1	BRRI dhan56	Stress	
9099	2007	Satkhira	2011	1	BRRI dhan56	Stress	
9100	2007	Sonagazi	2011	1	BRRI dhan56	Stress	
9101	2007	Kustia	2011	1	BRRI dhan56	Stress	
9102	2008	Barisal	2011	1	BRRI dhan56	Stress	
9103	2008	Comilla	2011	1	BRRI dhan56	Stress	
9104	2008	Gazipur	2011	1	BRRI dhan56	Stress	
9105	2008	Rajshahi	2011	1	BRRI dhan56	Stress	
9106	2008	Rangpur	2011	1	BRRI dhan56	Stress	
9107	2008	Satkhira	2011	1	BRRI dhan56	Stress	
9108	2008	Sonagazi	2011	1	BRRI dhan56	Stress	
9109	2008	Kustia	2011	1	BRRI dhan56	Stress	
9110	2009	Barisal	2011	1	BRRI dhan56	Stress	
9111	2009	Comilla	2011	1	BRRI dhan56	Stress	
9112	2009	Gazipur	2011	1	BRRI dhan56	Stress	
9113	2009	Rajshahi	2011	1	BRRI dhan56	Stress	
9114	2009	Rangpur	2011	1	BRRI dhan56	Stress	
9115	2009	Satkhira	2011	1	BRRI dhan56	Stress	
9116	2009	Sonagazi	2011	1	BRRI dhan56	Stress	
9117	2009	Kustia	2011	1	BRRI dhan56	Stress	
9118	2010	Barisal	2011	1	BRRI dhan56	Stress	
9119	2010	Comilla	2011	1	BRRI dhan56	Stress	
9120	2010	Gazipur	2011	1	BRRI dhan56	Stress	
9121	2010	Rajshahi	2011	1	BRRI dhan56	Stress	
9122	2010	Rangpur	2011	1	BRRI dhan56	Stress	
9123	2010	Satkhira	2011	1	BRRI dhan56	Stress	
9124	2010	Sonagazi	2011	1	BRRI dhan56	Stress	
9125	2010	Kustia	2011	1	BRRI dhan56	Stress	
9126	2011	Barisal	2011	1	BRRI dhan56	Stress	
9127	2011	Comilla	2011	1	BRRI dhan56	Stress	
9128	2011	Gazipur	2011	1	BRRI dhan56	Stress	
9129	2011	Rajshahi	2011	1	BRRI dhan56	Stress	
9130	2011	Rangpur	2011	1	BRRI dhan56	Stress	
9131	2011	Satkhira	2011	1	BRRI dhan56	Stress	
9132	2011	Sonagazi	2011	1	BRRI dhan56	Stress	
9133	2011	Kustia	2011	1	BRRI dhan56	Stress	
9134	2012	Kustia	2011	1	BRRI dhan56	Stress	4.39
9135	2012	Sonagazi	2011	1	BRRI dhan56	Stress	1.52
9136	2012	Comilla	2011	1	BRRI dhan56	Stress	3.98
9137	2012	Gazipur	2011	1	BRRI dhan56	Stress	3.183
9138	2012	Rajshahi	2011	1	BRRI dhan56	Stress	4.12
9139	2012	Rangpur	2011	1	BRRI dhan56	Stress	1.3
9140	2012	Satkhira	2011	1	BRRI dhan56	Stress	2.77
9141	2012	Barisal	2011	1	BRRI dhan56	Stress	4.24
9142	2013	Kustia	2011	1	BRRI dhan56	Stress	4.9
9143	2013	Sonagazi	2011	1	BRRI dhan56	Stress	
9144	2013	Comilla	2011	1	BRRI dhan56	Stress	3.73
9145	2013	Gazipur	2011	1	BRRI dhan56	Stress	3.61
9146	2013	Rajshahi	2011	1	BRRI dhan56	Stress	3.13
9147	2013	Rangpur	2011	1	BRRI dhan56	Stress	2.8
9148	2013	Barisal	2011	1	BRRI dhan56	Stress	4.87
9149	2014	Kustia	2011	1	BRRI dhan56	Stress	5.19
9150	2014	Sonagazi	2011	1	BRRI dhan56	Stress	3.3
9151	2014	Comilla	2011	1	BRRI dhan56	Stress	3.48
9152	2014	Gazipur	2011	1	BRRI dhan56	Stress	4.18
9153	2014	Rajshahi	2011	1	BRRI dhan56	Stress	5.069302326
9154	2014	Rangpur	2011	1	BRRI dhan56	Stress	3.1
9155	2014	Satkhira	2011	1	BRRI dhan56	Stress	3.72
9156	2014	Bhanga	2011	1	BRRI dhan56	Stress	2.875
9157	2015	Kustia	2011	1	BRRI dhan56	Stress	5.45
9158	2015	Sonagazi	2011	1	BRRI dhan56	Stress	3.738139535
9159	2015	Comilla	2011	1	BRRI dhan56	Stress	4.586563307
9160	2015	Gazipur	2011	1	BRRI dhan56	Stress	4.318103289
9161	2015	Rajshahi	2011	1	BRRI dhan56	Stress	5.188953488
9162	2015	Rangpur	2011	1	BRRI dhan56	Stress	2.5
9163	2015	Satkhira	2011	1	BRRI dhan56	Stress	5.860465116
9164	2015	Bhanga	2011	1	BRRI dhan56	Stress	4.4125
9165	2001	Barisal	2011	2	BRRI dhan56	Stress	
9166	2001	Comilla	2011	2	BRRI dhan56	Stress	
9167	2001	Gazipur	2011	2	BRRI dhan56	Stress	
9168	2001	Rajshahi	2011	2	BRRI dhan56	Stress	
9169	2001	Rangpur	2011	2	BRRI dhan56	Stress	
9170	2001	Satkhira	2011	2	BRRI dhan56	Stress	
9171	2001	Sonagazi	2011	2	BRRI dhan56	Stress	
9172	2002	Barisal	2011	2	BRRI dhan56	Stress	
9173	2002	Comilla	2011	2	BRRI dhan56	Stress	
9174	2002	Gazipur	2011	2	BRRI dhan56	Stress	
9175	2002	Rajshahi	2011	2	BRRI dhan56	Stress	
9176	2002	Rangpur	2011	2	BRRI dhan56	Stress	
9177	2002	Satkhira	2011	2	BRRI dhan56	Stress	
9178	2002	Sonagazi	2011	2	BRRI dhan56	Stress	
9179	2003	Barisal	2011	2	BRRI dhan56	Stress	
9180	2003	Comilla	2011	2	BRRI dhan56	Stress	
9181	2003	Gazipur	2011	2	BRRI dhan56	Stress	
9182	2003	Rajshahi	2011	2	BRRI dhan56	Stress	
9183	2003	Rangpur	2011	2	BRRI dhan56	Stress	
9184	2003	Satkhira	2011	2	BRRI dhan56	Stress	
9185	2003	Sonagazi	2011	2	BRRI dhan56	Stress	
9186	2004	Barisal	2011	2	BRRI dhan56	Stress	
9187	2004	Comilla	2011	2	BRRI dhan56	Stress	
9188	2004	Gazipur	2011	2	BRRI dhan56	Stress	
9189	2004	Rajshahi	2011	2	BRRI dhan56	Stress	
9190	2004	Rangpur	2011	2	BRRI dhan56	Stress	
9191	2004	Satkhira	2011	2	BRRI dhan56	Stress	
9192	2004	Sonagazi	2011	2	BRRI dhan56	Stress	
9193	2004	Kustia	2011	2	BRRI dhan56	Stress	
9194	2005	Barisal	2011	2	BRRI dhan56	Stress	
9195	2005	Comilla	2011	2	BRRI dhan56	Stress	
9196	2005	Gazipur	2011	2	BRRI dhan56	Stress	
9197	2005	Rajshahi	2011	2	BRRI dhan56	Stress	
9198	2005	Rangpur	2011	2	BRRI dhan56	Stress	
9199	2005	Satkhira	2011	2	BRRI dhan56	Stress	
9200	2005	Sonagazi	2011	2	BRRI dhan56	Stress	
9201	2005	Kustia	2011	2	BRRI dhan56	Stress	
9202	2006	Barisal	2011	2	BRRI dhan56	Stress	
9203	2006	Comilla	2011	2	BRRI dhan56	Stress	
9204	2006	Gazipur	2011	2	BRRI dhan56	Stress	
9205	2006	Rajshahi	2011	2	BRRI dhan56	Stress	
9206	2006	Rangpur	2011	2	BRRI dhan56	Stress	
9207	2006	Satkhira	2011	2	BRRI dhan56	Stress	
9208	2006	Sonagazi	2011	2	BRRI dhan56	Stress	
9209	2006	Kustia	2011	2	BRRI dhan56	Stress	
9210	2007	Barisal	2011	2	BRRI dhan56	Stress	
9211	2007	Comilla	2011	2	BRRI dhan56	Stress	
9212	2007	Gazipur	2011	2	BRRI dhan56	Stress	
9213	2007	Rajshahi	2011	2	BRRI dhan56	Stress	
9214	2007	Rangpur	2011	2	BRRI dhan56	Stress	
9215	2007	Satkhira	2011	2	BRRI dhan56	Stress	
9216	2007	Sonagazi	2011	2	BRRI dhan56	Stress	
9217	2007	Kustia	2011	2	BRRI dhan56	Stress	
9218	2008	Barisal	2011	2	BRRI dhan56	Stress	
9219	2008	Comilla	2011	2	BRRI dhan56	Stress	
9220	2008	Gazipur	2011	2	BRRI dhan56	Stress	
9221	2008	Rajshahi	2011	2	BRRI dhan56	Stress	
9222	2008	Rangpur	2011	2	BRRI dhan56	Stress	
9223	2008	Satkhira	2011	2	BRRI dhan56	Stress	
9224	2008	Sonagazi	2011	2	BRRI dhan56	Stress	
9225	2008	Kustia	2011	2	BRRI dhan56	Stress	
9226	2009	Barisal	2011	2	BRRI dhan56	Stress	
9227	2009	Comilla	2011	2	BRRI dhan56	Stress	
9228	2009	Gazipur	2011	2	BRRI dhan56	Stress	
9229	2009	Rajshahi	2011	2	BRRI dhan56	Stress	
9230	2009	Rangpur	2011	2	BRRI dhan56	Stress	
9231	2009	Satkhira	2011	2	BRRI dhan56	Stress	
9232	2009	Sonagazi	2011	2	BRRI dhan56	Stress	
9233	2009	Kustia	2011	2	BRRI dhan56	Stress	
9234	2010	Barisal	2011	2	BRRI dhan56	Stress	
9235	2010	Comilla	2011	2	BRRI dhan56	Stress	
9236	2010	Gazipur	2011	2	BRRI dhan56	Stress	
9237	2010	Rajshahi	2011	2	BRRI dhan56	Stress	
9238	2010	Rangpur	2011	2	BRRI dhan56	Stress	
9239	2010	Satkhira	2011	2	BRRI dhan56	Stress	
9240	2010	Sonagazi	2011	2	BRRI dhan56	Stress	
9241	2010	Kustia	2011	2	BRRI dhan56	Stress	
9242	2011	Barisal	2011	2	BRRI dhan56	Stress	
9243	2011	Comilla	2011	2	BRRI dhan56	Stress	
9244	2011	Gazipur	2011	2	BRRI dhan56	Stress	
9245	2011	Rajshahi	2011	2	BRRI dhan56	Stress	
9246	2011	Rangpur	2011	2	BRRI dhan56	Stress	
9247	2011	Satkhira	2011	2	BRRI dhan56	Stress	
9248	2011	Sonagazi	2011	2	BRRI dhan56	Stress	
9249	2011	Kustia	2011	2	BRRI dhan56	Stress	
9250	2012	Kustia	2011	2	BRRI dhan56	Stress	4.5
9251	2012	Sonagazi	2011	2	BRRI dhan56	Stress	0.475
9252	2012	Comilla	2011	2	BRRI dhan56	Stress	3.79
9253	2012	Gazipur	2011	2	BRRI dhan56	Stress	3.654
9254	2012	Rajshahi	2011	2	BRRI dhan56	Stress	4.4
9255	2012	Rangpur	2011	2	BRRI dhan56	Stress	1.3
9256	2012	Satkhira	2011	2	BRRI dhan56	Stress	2.74
9257	2012	Barisal	2011	2	BRRI dhan56	Stress	4.18
9258	2013	Kustia	2011	2	BRRI dhan56	Stress	5.2
9259	2013	Sonagazi	2011	2	BRRI dhan56	Stress	
9260	2013	Comilla	2011	2	BRRI dhan56	Stress	3.75
9261	2013	Gazipur	2011	2	BRRI dhan56	Stress	4.62
9262	2013	Rajshahi	2011	2	BRRI dhan56	Stress	3.48
9263	2013	Rangpur	2011	2	BRRI dhan56	Stress	2.2
9264	2013	Barisal	2011	2	BRRI dhan56	Stress	4.6
9265	2014	Kustia	2011	2	BRRI dhan56	Stress	5
9266	2014	Sonagazi	2011	2	BRRI dhan56	Stress	3.12
9267	2014	Comilla	2011	2	BRRI dhan56	Stress	3.71
9268	2014	Gazipur	2011	2	BRRI dhan56	Stress	4.5
9269	2014	Rajshahi	2011	2	BRRI dhan56	Stress	3.74
9270	2014	Rangpur	2011	2	BRRI dhan56	Stress	3
9271	2014	Satkhira	2011	2	BRRI dhan56	Stress	3.82
9272	2014	Bhanga	2011	2	BRRI dhan56	Stress	2.875
9273	2015	Kustia	2011	2	BRRI dhan56	Stress	5.06
9274	2015	Sonagazi	2011	2	BRRI dhan56	Stress	3.73372093
9275	2015	Comilla	2011	2	BRRI dhan56	Stress	5.035888602
9276	2015	Gazipur	2011	2	BRRI dhan56	Stress	4.777055982
9277	2015	Rajshahi	2011	2	BRRI dhan56	Stress	4.604651163
9278	2015	Rangpur	2011	2	BRRI dhan56	Stress	2.55
9279	2015	Satkhira	2011	2	BRRI dhan56	Stress	3.895736434
9280	2015	Bhanga	2011	2	BRRI dhan56	Stress	4.2
9281	2001	Barisal	2011	3	BRRI dhan56	Stress	
9282	2001	Comilla	2011	3	BRRI dhan56	Stress	
9283	2001	Gazipur	2011	3	BRRI dhan56	Stress	
9284	2001	Rajshahi	2011	3	BRRI dhan56	Stress	
9285	2001	Rangpur	2011	3	BRRI dhan56	Stress	
9286	2001	Satkhira	2011	3	BRRI dhan56	Stress	
9287	2001	Sonagazi	2011	3	BRRI dhan56	Stress	
9288	2002	Barisal	2011	3	BRRI dhan56	Stress	
9289	2002	Comilla	2011	3	BRRI dhan56	Stress	
9290	2002	Gazipur	2011	3	BRRI dhan56	Stress	
9291	2002	Rajshahi	2011	3	BRRI dhan56	Stress	
9292	2002	Rangpur	2011	3	BRRI dhan56	Stress	
9293	2002	Satkhira	2011	3	BRRI dhan56	Stress	
9294	2002	Sonagazi	2011	3	BRRI dhan56	Stress	
9295	2003	Barisal	2011	3	BRRI dhan56	Stress	
9296	2003	Comilla	2011	3	BRRI dhan56	Stress	
9297	2003	Gazipur	2011	3	BRRI dhan56	Stress	
9298	2003	Rajshahi	2011	3	BRRI dhan56	Stress	
9299	2003	Rangpur	2011	3	BRRI dhan56	Stress	
9300	2003	Satkhira	2011	3	BRRI dhan56	Stress	
9301	2003	Sonagazi	2011	3	BRRI dhan56	Stress	
9302	2004	Barisal	2011	3	BRRI dhan56	Stress	
9303	2004	Comilla	2011	3	BRRI dhan56	Stress	
9304	2004	Gazipur	2011	3	BRRI dhan56	Stress	
9305	2004	Rajshahi	2011	3	BRRI dhan56	Stress	
9306	2004	Rangpur	2011	3	BRRI dhan56	Stress	
9307	2004	Satkhira	2011	3	BRRI dhan56	Stress	
9308	2004	Sonagazi	2011	3	BRRI dhan56	Stress	
9309	2004	Kustia	2011	3	BRRI dhan56	Stress	
9310	2005	Barisal	2011	3	BRRI dhan56	Stress	
9311	2005	Comilla	2011	3	BRRI dhan56	Stress	
9312	2005	Gazipur	2011	3	BRRI dhan56	Stress	
9313	2005	Rajshahi	2011	3	BRRI dhan56	Stress	
9314	2005	Rangpur	2011	3	BRRI dhan56	Stress	
9315	2005	Satkhira	2011	3	BRRI dhan56	Stress	
9316	2005	Sonagazi	2011	3	BRRI dhan56	Stress	
9317	2005	Kustia	2011	3	BRRI dhan56	Stress	
9318	2006	Barisal	2011	3	BRRI dhan56	Stress	
9319	2006	Comilla	2011	3	BRRI dhan56	Stress	
9320	2006	Gazipur	2011	3	BRRI dhan56	Stress	
9321	2006	Rajshahi	2011	3	BRRI dhan56	Stress	
9322	2006	Rangpur	2011	3	BRRI dhan56	Stress	
9323	2006	Satkhira	2011	3	BRRI dhan56	Stress	
9324	2006	Sonagazi	2011	3	BRRI dhan56	Stress	
9325	2006	Kustia	2011	3	BRRI dhan56	Stress	
9326	2007	Barisal	2011	3	BRRI dhan56	Stress	
9327	2007	Comilla	2011	3	BRRI dhan56	Stress	
9328	2007	Gazipur	2011	3	BRRI dhan56	Stress	
9329	2007	Rajshahi	2011	3	BRRI dhan56	Stress	
9330	2007	Rangpur	2011	3	BRRI dhan56	Stress	
9331	2007	Satkhira	2011	3	BRRI dhan56	Stress	
9332	2007	Sonagazi	2011	3	BRRI dhan56	Stress	
9333	2007	Kustia	2011	3	BRRI dhan56	Stress	
9334	2008	Barisal	2011	3	BRRI dhan56	Stress	
9335	2008	Comilla	2011	3	BRRI dhan56	Stress	
9336	2008	Gazipur	2011	3	BRRI dhan56	Stress	
9337	2008	Rajshahi	2011	3	BRRI dhan56	Stress	
9338	2008	Rangpur	2011	3	BRRI dhan56	Stress	
9339	2008	Satkhira	2011	3	BRRI dhan56	Stress	
9340	2008	Sonagazi	2011	3	BRRI dhan56	Stress	
9341	2008	Kustia	2011	3	BRRI dhan56	Stress	
9342	2009	Barisal	2011	3	BRRI dhan56	Stress	
9343	2009	Comilla	2011	3	BRRI dhan56	Stress	
9344	2009	Gazipur	2011	3	BRRI dhan56	Stress	
9345	2009	Rajshahi	2011	3	BRRI dhan56	Stress	
9346	2009	Rangpur	2011	3	BRRI dhan56	Stress	
9347	2009	Satkhira	2011	3	BRRI dhan56	Stress	
9348	2009	Sonagazi	2011	3	BRRI dhan56	Stress	
9349	2009	Kustia	2011	3	BRRI dhan56	Stress	
9350	2010	Barisal	2011	3	BRRI dhan56	Stress	
9351	2010	Comilla	2011	3	BRRI dhan56	Stress	
9352	2010	Gazipur	2011	3	BRRI dhan56	Stress	
9353	2010	Rajshahi	2011	3	BRRI dhan56	Stress	
9354	2010	Rangpur	2011	3	BRRI dhan56	Stress	
9355	2010	Satkhira	2011	3	BRRI dhan56	Stress	
9356	2010	Sonagazi	2011	3	BRRI dhan56	Stress	
9357	2010	Kustia	2011	3	BRRI dhan56	Stress	
9358	2011	Barisal	2011	3	BRRI dhan56	Stress	
9359	2011	Comilla	2011	3	BRRI dhan56	Stress	
9360	2011	Gazipur	2011	3	BRRI dhan56	Stress	
9361	2011	Rajshahi	2011	3	BRRI dhan56	Stress	
9362	2011	Rangpur	2011	3	BRRI dhan56	Stress	
9363	2011	Satkhira	2011	3	BRRI dhan56	Stress	
9364	2011	Sonagazi	2011	3	BRRI dhan56	Stress	
9365	2011	Kustia	2011	3	BRRI dhan56	Stress	
9366	2012	Kustia	2011	3	BRRI dhan56	Stress	4.76
9367	2012	Sonagazi	2011	3	BRRI dhan56	Stress	1.68
9368	2012	Comilla	2011	3	BRRI dhan56	Stress	3.83
9369	2012	Gazipur	2011	3	BRRI dhan56	Stress	2.621
9370	2012	Rajshahi	2011	3	BRRI dhan56	Stress	3.6
9371	2012	Rangpur	2011	3	BRRI dhan56	Stress	1.5
9372	2012	Satkhira	2011	3	BRRI dhan56	Stress	2.97
9373	2012	Barisal	2011	3	BRRI dhan56	Stress	4.44
9374	2013	Kustia	2011	3	BRRI dhan56	Stress	6.6
9375	2013	Sonagazi	2011	3	BRRI dhan56	Stress	
9376	2013	Comilla	2011	3	BRRI dhan56	Stress	3.55
9377	2013	Gazipur	2011	3	BRRI dhan56	Stress	4.17
9378	2013	Rajshahi	2011	3	BRRI dhan56	Stress	1.41
9379	2013	Rangpur	2011	3	BRRI dhan56	Stress	2.5
9380	2013	Barisal	2011	3	BRRI dhan56	Stress	4.77
9381	2014	Kustia	2011	3	BRRI dhan56	Stress	3.16
9382	2014	Sonagazi	2011	3	BRRI dhan56	Stress	3.54
9383	2014	Comilla	2011	3	BRRI dhan56	Stress	3.27
9384	2014	Gazipur	2011	3	BRRI dhan56	Stress	5.1
9385	2014	Rajshahi	2011	3	BRRI dhan56	Stress	4.757767442
9386	2014	Rangpur	2011	3	BRRI dhan56	Stress	3.3
9387	2014	Satkhira	2011	3	BRRI dhan56	Stress	3.97
9388	2014	Bhanga	2011	3	BRRI dhan56	Stress	3.5
9389	2015	Kustia	2011	3	BRRI dhan56	Stress	5.62
9390	2015	Sonagazi	2011	3	BRRI dhan56	Stress	3.310730233
9391	2015	Comilla	2011	3	BRRI dhan56	Stress	5.265216767
9392	2015	Gazipur	2011	3	BRRI dhan56	Stress	5.619949744
9393	2015	Rajshahi	2011	3	BRRI dhan56	Stress	4.798372093
9394	2015	Rangpur	2011	3	BRRI dhan56	Stress	2.45
9395	2015	Satkhira	2011	3	BRRI dhan56	Stress	4.838953488
9396	2015	Bhanga	2011	3	BRRI dhan56	Stress	4.30625
5221	2001	Barisal	2011	1	BRRI dhan57	Short	
5222	2001	Comilla	2011	1	BRRI dhan57	Short	
5223	2001	Gazipur	2011	1	BRRI dhan57	Short	
5224	2001	Rajshahi	2011	1	BRRI dhan57	Short	
5225	2001	Rangpur	2011	1	BRRI dhan57	Short	
5226	2001	Satkhira	2011	1	BRRI dhan57	Short	
5227	2001	Sonagazi	2011	1	BRRI dhan57	Short	
5228	2002	Barisal	2011	1	BRRI dhan57	Short	
5229	2002	Comilla	2011	1	BRRI dhan57	Short	
5230	2002	Gazipur	2011	1	BRRI dhan57	Short	
5231	2002	Rajshahi	2011	1	BRRI dhan57	Short	
5232	2002	Rangpur	2011	1	BRRI dhan57	Short	
5233	2002	Satkhira	2011	1	BRRI dhan57	Short	
5234	2002	Sonagazi	2011	1	BRRI dhan57	Short	
5235	2003	Barisal	2011	1	BRRI dhan57	Short	
5236	2003	Comilla	2011	1	BRRI dhan57	Short	
5237	2003	Gazipur	2011	1	BRRI dhan57	Short	
5238	2003	Rajshahi	2011	1	BRRI dhan57	Short	
5239	2003	Rangpur	2011	1	BRRI dhan57	Short	
5240	2003	Satkhira	2011	1	BRRI dhan57	Short	
5241	2003	Sonagazi	2011	1	BRRI dhan57	Short	
5242	2004	Barisal	2011	1	BRRI dhan57	Short	
5243	2004	Comilla	2011	1	BRRI dhan57	Short	
5244	2004	Gazipur	2011	1	BRRI dhan57	Short	
5245	2004	Rajshahi	2011	1	BRRI dhan57	Short	
5246	2004	Rangpur	2011	1	BRRI dhan57	Short	
5247	2004	Satkhira	2011	1	BRRI dhan57	Short	
5248	2004	Sonagazi	2011	1	BRRI dhan57	Short	
5249	2004	Kustia	2011	1	BRRI dhan57	Short	
5250	2005	Barisal	2011	1	BRRI dhan57	Short	
5251	2005	Comilla	2011	1	BRRI dhan57	Short	
5252	2005	Gazipur	2011	1	BRRI dhan57	Short	
5253	2005	Rajshahi	2011	1	BRRI dhan57	Short	
5254	2005	Rangpur	2011	1	BRRI dhan57	Short	
5255	2005	Satkhira	2011	1	BRRI dhan57	Short	
5256	2005	Sonagazi	2011	1	BRRI dhan57	Short	
5257	2005	Kustia	2011	1	BRRI dhan57	Short	
5258	2006	Barisal	2011	1	BRRI dhan57	Short	
5259	2006	Comilla	2011	1	BRRI dhan57	Short	
5260	2006	Gazipur	2011	1	BRRI dhan57	Short	
5261	2006	Rajshahi	2011	1	BRRI dhan57	Short	
5262	2006	Rangpur	2011	1	BRRI dhan57	Short	
5263	2006	Satkhira	2011	1	BRRI dhan57	Short	
5264	2006	Sonagazi	2011	1	BRRI dhan57	Short	
5265	2006	Kustia	2011	1	BRRI dhan57	Short	
5266	2007	Barisal	2011	1	BRRI dhan57	Short	
5267	2007	Comilla	2011	1	BRRI dhan57	Short	
5268	2007	Gazipur	2011	1	BRRI dhan57	Short	
5269	2007	Rajshahi	2011	1	BRRI dhan57	Short	
5270	2007	Rangpur	2011	1	BRRI dhan57	Short	
5271	2007	Satkhira	2011	1	BRRI dhan57	Short	
5272	2007	Sonagazi	2011	1	BRRI dhan57	Short	
5273	2007	Kustia	2011	1	BRRI dhan57	Short	
5274	2008	Barisal	2011	1	BRRI dhan57	Short	
5275	2008	Comilla	2011	1	BRRI dhan57	Short	
5276	2008	Gazipur	2011	1	BRRI dhan57	Short	
5277	2008	Rajshahi	2011	1	BRRI dhan57	Short	
5278	2008	Rangpur	2011	1	BRRI dhan57	Short	
5279	2008	Satkhira	2011	1	BRRI dhan57	Short	
5280	2008	Sonagazi	2011	1	BRRI dhan57	Short	
5281	2008	Kustia	2011	1	BRRI dhan57	Short	
5282	2009	Barisal	2011	1	BRRI dhan57	Short	
5283	2009	Comilla	2011	1	BRRI dhan57	Short	
5284	2009	Gazipur	2011	1	BRRI dhan57	Short	
5285	2009	Rajshahi	2011	1	BRRI dhan57	Short	
5286	2009	Rangpur	2011	1	BRRI dhan57	Short	
5287	2009	Satkhira	2011	1	BRRI dhan57	Short	
5288	2009	Sonagazi	2011	1	BRRI dhan57	Short	
5289	2009	Kustia	2011	1	BRRI dhan57	Short	
5290	2010	Barisal	2011	1	BRRI dhan57	Short	
5291	2010	Comilla	2011	1	BRRI dhan57	Short	
5292	2010	Gazipur	2011	1	BRRI dhan57	Short	
5293	2010	Rajshahi	2011	1	BRRI dhan57	Short	
5294	2010	Rangpur	2011	1	BRRI dhan57	Short	
5295	2010	Satkhira	2011	1	BRRI dhan57	Short	
5296	2010	Sonagazi	2011	1	BRRI dhan57	Short	
5297	2010	Kustia	2011	1	BRRI dhan57	Short	
5298	2011	Barisal	2011	1	BRRI dhan57	Short	
5299	2011	Comilla	2011	1	BRRI dhan57	Short	
5300	2011	Gazipur	2011	1	BRRI dhan57	Short	
5301	2011	Rajshahi	2011	1	BRRI dhan57	Short	
5302	2011	Rangpur	2011	1	BRRI dhan57	Short	
5303	2011	Satkhira	2011	1	BRRI dhan57	Short	
5304	2011	Sonagazi	2011	1	BRRI dhan57	Short	
5305	2011	Kustia	2011	1	BRRI dhan57	Short	
5306	2012	Kustia	2011	1	BRRI dhan57	Short	3.95
