SL	Year	Location	Year of release	Rep	Variety	Group	Yield
2095	2005-2006	Satkhira	1983	1	BR12	Long	5.46
2096	2005-2006	Kustia	1983	1	BR12	Long	5.74
2097	2006-2007	Barisal	1983	1	BR12	Long	5.25
2098	2006-2007	Bhanga	1983	1	BR12	Long	6.75
2099	2006-2007	Comilla	1983	1	BR12	Long	5.63
2100	2006-2007	Gazipur	1983	1	BR12	Long	5.11
2101	2006-2007	Habiganj	1983	1	BR12	Long	5.38
2102	2006-2007	Rajshahi	1983	1	BR12	Long	5.20
2103	2006-2007	Kustia	1983	1	BR12	Long	4.78
2104	2006-2007	Rangpur	1983	1	BR12	Long	4.55
2105	2006-2007	Satkhira	1983	1	BR12	Long	5.81
2106	2007-2008	Barisal	1983	1	BR12	Long	5.42
2107	2007-2008	Bhanga	1983	1	BR12	Long	6.47
2108	2007-2008	Comilla	1983	1	BR12	Long	7.73
2109	2007-2008	Gazipur	1983	1	BR12	Long	4.85
2110	2007-2008	Habiganj	1983	1	BR12	Long	5.38
2111	2007-2008	Rangpur	1983	1	BR12	Long	2.30
2112	2007-2008	Satkhira	1983	1	BR12	Long	4.50
2113	2007-2008	Kustia	1983	1	BR12	Long	4.55
2114	2007-2008	Rajshahi	1983	1	BR12	Long	4.82
2115	2008-2009	Barisal	1983	1	BR12	Long	5.19
2116	2008-2009	Bhanga	1983	1	BR12	Long	6.61
2117	2008-2009	Comilla	1983	1	BR12	Long	5.55
2118	2008-2009	Gazipur	1983	1	BR12	Long	4.95
2119	2008-2009	Habiganj	1983	1	BR12	Long	5.70
2120	2008-2009	Rajshahi	1983	1	BR12	Long	4.43
2121	2008-2009	Rangpur	1983	1	BR12	Long	2.30
2122	2008-2009	Kustia	1983	1	BR12	Long	6.10
2123	2008-2009	Satkhira	1983	1	BR12	Long	5.16
2124	2009-2010	Barisal	1983	1	BR12	Long	4.95
2125	2009-2010	Bhanga	1983	1	BR12	Long	6.81
2126	2009-2010	Comilla	1983	1	BR12	Long	5.98
2127	2009-2010	Gazipur	1983	1	BR12	Long	3.55
2128	2009-2010	Habiganj	1983	1	BR12	Long	5.40
2129	2009-2010	Rajshahi	1983	1	BR12	Long	4.62
2130	2009-2010	Rangpur	1983	1	BR12	Long	2.25
2131	2009-2010	Satkhira	1983	1	BR12	Long	5.58
2132	2009-2010	Kustia	1983	1	BR12	Long	4.75
2133	2010-2011	Barisal	1983	1	BR12	Long	4.01
2134	2010-2011	Bhanga	1983	1	BR12	Long	7.00
2135	2010-2011	Comilla	1983	1	BR12	Long	5.32
2136	2010-2011	Gazipur	1983	1	BR12	Long	3.05
2137	2010-2011	Habiganj	1983	1	BR12	Long	5.10
2138	2010-2011	Rangpur	1983	1	BR12	Long	2.20
2139	2010-2011	Satkhira	1983	1	BR12	Long	6.00
2140	2010-2011	Sonagazi	1983	1	BR12	Long	5.50
2141	2010-2011	Kustia	1983	1	BR12	Long	3.40
2142	2010-2011	Rajshahi	1983	1	BR12	Long	4.99
2143	2011-2012	Barisal	1983	1	BR12	Long	4.01
2144	2011-2012	Bhanga	1983	1	BR12	Long	7.00
2145	2011-2012	Comilla	1983	1	BR12	Long	5.17
2146	2011-2012	Gazipur	1983	1	BR12	Long	4.36
2147	2011-2012	Habiganj	1983	1	BR12	Long	5.10
2148	2011-2012	Rangpur	1983	1	BR12	Long	2.20
2149	2011-2012	Satkhira	1983	1	BR12	Long	6.25
2150	2011-2012	Sonagazi	1983	1	BR12	Long	5.50
2151	2011-2012	Kustia	1983	1	BR12	Long	3.40
2152	2011-2012	Rajshahi	1983	1	BR12	Long	5.36
2153	2012-2013	Barisal	1983	1	BR12	Long	4.15
2154	2012-2013	Bhanga	1983	1	BR12	Long	7.11
2155	2012-2013	Comilla	1983	1	BR12	Long	4.82
2156	2012-2013	Gazipur	1983	1	BR12	Long	4.84
2157	2012-2013	Habiganj	1983	1	BR12	Long	5.01
2158	2012-2013	Rangpur	1983	1	BR12	Long	5.35
2159	2012-2013	Satkhira	1983	1	BR12	Long	6.90
2160	2012-2013	Sonagazi	1983	1	BR12	Long	3.27
2161	2012-2013	Kustia	1983	1	BR12	Long	5.30
2162	2012-2013	Rajshahi	1983	1	BR12	Long	4.31
2163	2013-2014	Barisal	1983	1	BR12	Long	4.68
2164	2013-2014	Bhanga	1983	1	BR12	Long	6.00
2165	2013-2014	Comilla	1983	1	BR12	Long	4.51
2166	2013-2014	Gazipur	1983	1	BR12	Long	5.50
2167	2013-2014	Habiganj	1983	1	BR12	Long	4.92
2168	2013-2014	Rangpur	1983	1	BR12	Long	5.90
2169	2013-2014	Satkhira	1983	1	BR12	Long	5.60
2170	2013-2014	Sonagazi	1983	1	BR12	Long	4.58
2171	2013-2014	Kustia	1983	1	BR12	Long	5.37
2172	2013-2014	Rajshahi	1983	1	BR12	Long	4.22
2173	2014-2015	Barisal	1983	1	BR12	Long	4.78
2174	2014-2015	Bhanga	1983	1	BR12	Long	7.14
2175	2014-2015	Comilla	1983	1	BR12	Long	4.79
2176	2014-2015	Gazipur	1983	1	BR12	Long	6.50
2177	2014-2015	Habiganj	1983	1	BR12	Long	5.40
2178	2014-2015	Rangpur	1983	1	BR12	Long	2.90
2179	2014-2015	Satkhira	1983	1	BR12	Long	5.42
2180	2014-2015	Sonagazi	1983	1	BR12	Long	5.02
2181	2014-2015	Kustia	1983	1	BR12	Long	5.43
2182	2014-2015	Rajshahi	1983	1	BR12	Long	4.13
2183	2015-2016	Barisal	1983	1	BR12	Long	3.76
2184	2015-2016	Bhanga	1983	1	BR12	Long	6.68
2185	2015-2016	Comilla	1983	1	BR12	Long	4.45
2186	2015-2016	Gazipur	1983	1	BR12	Long	6.98
2187	2015-2016	Habiganj	1983	1	BR12	Long	6.20
2188	2015-2016	Rangpur	1983	1	BR12	Long	4.45
2189	2015-2016	Satkhira	1983	1	BR12	Long	5.41
2190	2015-2016	Sonagazi	1983	1	BR12	Long	5.28
2191	2015-2016	Kustia	1983	1	BR12	Long	6.94
2192	2015-2016	Rajshahi	1983	1	BR12	Long	5.97
2193	2001-2002	Barisal	1983	2	BR12	Long	7.48
2194	2001-2002	Bhanga	1983	2	BR12	Long	6.10
2195	2001-2002	Comilla	1983	2	BR12	Long	4.36
2196	2001-2002	Habiganj	1983	2	BR12	Long	4.71
2197	2001-2002	Rajshahi	1983	2	BR12	Long	5.20
2198	2001-2002	Rangpur	1983	2	BR12	Long	5.59
2199	2001-2002	Satkhira	1983	2	BR12	Long	4.20
2200	2002-2003	Barisal	1983	2	BR12	Long	3.46
2201	2002-2003	Bhanga	1983	2	BR12	Long	5.94
2202	2002-2003	Comilla	1983	2	BR12	Long	4.77
2203	2002-2003	Gazipur	1983	2	BR12	Long	4.77
2204	2002-2003	Habiganj	1983	2	BR12	Long	5.14
2205	2002-2003	Rajshahi	1983	2	BR12	Long	4.32
2206	2002-2003	Rangpur	1983	2	BR12	Long	3.59
2207	2002-2003	Satkhira	1983	2	BR12	Long	3.95
2208	2003-2004	Barisal	1983	2	BR12	Long	4.16
2209	2003-2004	Bhanga	1983	2	BR12	Long	5.47
2210	2003-2004	Comilla	1983	2	BR12	Long	4.43
2211	2003-2004	Gazipur	1983	2	BR12	Long	2.91
2212	2003-2004	Habiganj	1983	2	BR12	Long	4.55
2213	2003-2004	Rajshahi	1983	2	BR12	Long	2.59
2214	2003-2004	Rangpur	1983	2	BR12	Long	4.77
2215	2003-2004	Satkhira	1983	2	BR12	Long	4.22
2216	2004-2005	Barisal	1983	2	BR12	Long	5.53
2217	2004-2005	Bhanga	1983	2	BR12	Long	5.18
2218	2004-2005	Comilla	1983	2	BR12	Long	5.33
2219	2004-2005	Gazipur	1983	2	BR12	Long	4.47
2220	2004-2005	Habiganj	1983	2	BR12	Long	5.29
2221	2004-2005	Rajshahi	1983	2	BR12	Long	5.23
2222	2004-2005	Rangpur	1983	2	BR12	Long	5.55
2223	2004-2005	Satkhira	1983	2	BR12	Long	4.08
2224	2004-2005	Kustia	1983	2	BR12	Long	4.18
2225	2005-2006	Barisal	1983	2	BR12	Long	5.03
2226	2005-2006	Bhanga	1983	2	BR12	Long	6.28
2227	2005-2006	Comilla	1983	2	BR12	Long	5.34
2228	2005-2006	Gazipur	1983	2	BR12	Long	6.13
2229	2005-2006	Habiganj	1983	2	BR12	Long	4.80
2230	2005-2006	Rajshahi	1983	2	BR12	Long	4.04
2231	2005-2006	Rangpur	1983	2	BR12	Long	4.92
2232	2005-2006	Satkhira	1983	2	BR12	Long	5.26
2233	2005-2006	Kustia	1983	2	BR12	Long	5.25
2234	2006-2007	Barisal	1983	2	BR12	Long	5.37
2235	2006-2007	Bhanga	1983	2	BR12	Long	6.94
2236	2006-2007	Comilla	1983	2	BR12	Long	5.81
2237	2006-2007	Gazipur	1983	2	BR12	Long	4.88
2238	2006-2007	Habiganj	1983	2	BR12	Long	4.15
2239	2006-2007	Rajshahi	1983	2	BR12	Long	4.90
2240	2006-2007	Kustia	1983	2	BR12	Long	5.94
2241	2006-2007	Rangpur	1983	2	BR12	Long	4.65
2242	2006-2007	Satkhira	1983	2	BR12	Long	5.95
2243	2007-2008	Barisal	1983	2	BR12	Long	5.26
2244	2007-2008	Bhanga	1983	2	BR12	Long	6.21
2245	2007-2008	Comilla	1983	2	BR12	Long	7.98
2246	2007-2008	Gazipur	1983	2	BR12	Long	4.56
2247	2007-2008	Habiganj	1983	2	BR12	Long	4.15
2248	2007-2008	Rangpur	1983	2	BR12	Long	2.75
2249	2007-2008	Satkhira	1983	2	BR12	Long	6.00
2250	2007-2008	Kustia	1983	2	BR12	Long	4.71
2251	2007-2008	Rajshahi	1983	2	BR12	Long	4.55
2252	2008-2009	Barisal	1983	2	BR12	Long	5.46
2253	2008-2009	Bhanga	1983	2	BR12	Long	6.58
2254	2008-2009	Comilla	1983	2	BR12	Long	5.03
2255	2008-2009	Gazipur	1983	2	BR12	Long	5.15
2256	2008-2009	Habiganj	1983	2	BR12	Long	5.40
2257	2008-2009	Rajshahi	1983	2	BR12	Long	4.20
2258	2008-2009	Rangpur	1983	2	BR12	Long	2.80
2259	2008-2009	Kustia	1983	2	BR12	Long	6.44
2260	2008-2009	Satkhira	1983	2	BR12	Long	5.98
2261	2009-2010	Barisal	1983	2	BR12	Long	5.65
2262	2009-2010	Bhanga	1983	2	BR12	Long	6.80
2263	2009-2010	Comilla	1983	2	BR12	Long	5.67
2264	2009-2010	Gazipur	1983	2	BR12	Long	3.65
2265	2009-2010	Habiganj	1983	2	BR12	Long	5.40
2266	2009-2010	Rajshahi	1983	2	BR12	Long	4.38
2267	2009-2010	Rangpur	1983	2	BR12	Long	2.50
2268	2009-2010	Satkhira	1983	2	BR12	Long	5.99
2269	2009-2010	Kustia	1983	2	BR12	Long	4.95
2270	2010-2011	Barisal	1983	2	BR12	Long	3.77
2271	2010-2011	Bhanga	1983	2	BR12	Long	7.03
2272	2010-2011	Comilla	1983	2	BR12	Long	5.26
2273	2010-2011	Gazipur	1983	2	BR12	Long	2.90
2274	2010-2011	Habiganj	1983	2	BR12	Long	5.40
2275	2010-2011	Rangpur	1983	2	BR12	Long	2.20
2276	2010-2011	Satkhira	1983	2	BR12	Long	6.00
2277	2010-2011	Sonagazi	1983	2	BR12	Long	5.60
2278	2010-2011	Kustia	1983	2	BR12	Long	3.46
2279	2010-2011	Rajshahi	1983	2	BR12	Long	4.92
2280	2011-2012	Barisal	1983	2	BR12	Long	3.77
2281	2011-2012	Bhanga	1983	2	BR12	Long	7.03
2282	2011-2012	Comilla	1983	2	BR12	Long	5.08
2283	2011-2012	Gazipur	1983	2	BR12	Long	3.66
2284	2011-2012	Habiganj	1983	2	BR12	Long	5.40
2285	2011-2012	Rangpur	1983	2	BR12	Long	2.20
2286	2011-2012	Satkhira	1983	2	BR12	Long	6.33
2287	2011-2012	Sonagazi	1983	2	BR12	Long	5.60
2288	2011-2012	Kustia	1983	2	BR12	Long	3.46
2289	2011-2012	Rajshahi	1983	2	BR12	Long	5.46
2290	2012-2013	Barisal	1983	2	BR12	Long	4.08
2291	2012-2013	Bhanga	1983	2	BR12	Long	6.70
2292	2012-2013	Comilla	1983	2	BR12	Long	4.62
2293	2012-2013	Gazipur	1983	2	BR12	Long	5.05
2294	2012-2013	Habiganj	1983	2	BR12	Long	5.47
2295	2012-2013	Rangpur	1983	2	BR12	Long	5.20
2296	2012-2013	Satkhira	1983	2	BR12	Long	6.70
2297	2012-2013	Sonagazi	1983	2	BR12	Long	4.00
2298	2012-2013	Kustia	1983	2	BR12	Long	5.10
2299	2012-2013	Rajshahi	1983	2	BR12	Long	4.30
2300	2013-2014	Barisal	1983	2	BR12	Long	4.39
2301	2013-2014	Bhanga	1983	2	BR12	Long	6.20
2302	2013-2014	Comilla	1983	2	BR12	Long	4.20
2303	2013-2014	Gazipur	1983	2	BR12	Long	5.60
2304	2013-2014	Habiganj	1983	2	BR12	Long	5.53
2305	2013-2014	Rangpur	1983	2	BR12	Long	5.80
2306	2013-2014	Satkhira	1983	2	BR12	Long	5.95
2307	2013-2014	Sonagazi	1983	2	BR12	Long	4.76
2308	2013-2014	Kustia	1983	2	BR12	Long	2.55
2309	2013-2014	Rajshahi	1983	2	BR12	Long	4.55
2310	2014-2015	Barisal	1983	2	BR12	Long	4.58
2311	2014-2015	Bhanga	1983	2	BR12	Long	6.47
2312	2014-2015	Comilla	1983	2	BR12	Long	4.37
2313	2014-2015	Gazipur	1983	2	BR12	Long	6.35
2314	2014-2015	Habiganj	1983	2	BR12	Long	5.77
2315	2014-2015	Rangpur	1983	2	BR12	Long	2.85
2316	2014-2015	Satkhira	1983	2	BR12	Long	5.64
2317	2014-2015	Sonagazi	1983	2	BR12	Long	5.12
2318	2014-2015	Kustia	1983	2	BR12	Long	5.16
2319	2014-2015	Rajshahi	1983	2	BR12	Long	4.80
2320	2015-2016	Barisal	1983	2	BR12	Long	4.10
2321	2015-2016	Bhanga	1983	2	BR12	Long	6.31
2322	2015-2016	Comilla	1983	2	BR12	Long	4.58
2323	2015-2016	Gazipur	1983	2	BR12	Long	7.34
2324	2015-2016	Habiganj	1983	2	BR12	Long	5.40
2325	2015-2016	Rangpur	1983	2	BR12	Long	5.47
2326	2015-2016	Satkhira	1983	2	BR12	Long	4.87
2327	2015-2016	Sonagazi	1983	2	BR12	Long	3.75
2328	2015-2016	Kustia	1983	2	BR12	Long	7.77
2329	2015-2016	Rajshahi	1983	2	BR12	Long	5.26
2330	2001-2002	Barisal	1983	3	BR12	Long	7.71
2331	2001-2002	Bhanga	1983	3	BR12	Long	6.20
2332	2001-2002	Comilla	1983	3	BR12	Long	4.44
2333	2001-2002	Habiganj	1983	3	BR12	Long	4.92
2334	2001-2002	Rajshahi	1983	3	BR12	Long	5.40
2335	2001-2002	Rangpur	1983	3	BR12	Long	5.78
2336	2001-2002	Satkhira	1983	3	BR12	Long	4.30
2337	2002-2003	Barisal	1983	3	BR12	Long	5.08
2338	2002-2003	Bhanga	1983	3	BR12	Long	6.67
2339	2002-2003	Comilla	1983	3	BR12	Long	4.04
2340	2002-2003	Gazipur	1983	3	BR12	Long	4.35
2341	2002-2003	Habiganj	1983	3	BR12	Long	5.38
2342	2002-2003	Rajshahi	1983	3	BR12	Long	4.49
2343	2002-2003	Rangpur	1983	3	BR12	Long	3.71
2344	2002-2003	Satkhira	1983	3	BR12	Long	3.90
2345	2003-2004	Barisal	1983	3	BR12	Long	4.86
2346	2003-2004	Bhanga	1983	3	BR12	Long	5.12
2347	2003-2004	Comilla	1983	3	BR12	Long	4.69
2348	2003-2004	Gazipur	1983	3	BR12	Long	3.24
2349	2003-2004	Habiganj	1983	3	BR12	Long	4.28
2350	2003-2004	Rajshahi	1983	3	BR12	Long	2.69
2351	2003-2004	Rangpur	1983	3	BR12	Long	4.93
2352	2003-2004	Satkhira	1983	3	BR12	Long	4.35
2353	2004-2005	Barisal	1983	3	BR12	Long	5.63
2354	2004-2005	Bhanga	1983	3	BR12	Long	6.31
2355	2004-2005	Comilla	1983	3	BR12	Long	5.06
2356	2004-2005	Gazipur	1983	3	BR12	Long	4.16
2357	2004-2005	Habiganj	1983	3	BR12	Long	4.94
2358	2004-2005	Rajshahi	1983	3	BR12	Long	5.16
2359	2004-2005	Rangpur	1983	3	BR12	Long	4.63
2360	2004-2005	Satkhira	1983	3	BR12	Long	4.12
2361	2004-2005	Kustia	1983	3	BR12	Long	4.35
2362	2005-2006	Barisal	1983	3	BR12	Long	5.88
2363	2005-2006	Bhanga	1983	3	BR12	Long	6.88
2364	2005-2006	Comilla	1983	3	BR12	Long	5.04
2365	2005-2006	Gazipur	1983	3	BR12	Long	5.87
2366	2005-2006	Habiganj	1983	3	BR12	Long	4.86
2367	2005-2006	Rajshahi	1983	3	BR12	Long	4.20
2368	2005-2006	Rangpur	1983	3	BR12	Long	3.46
2369	2005-2006	Satkhira	1983	3	BR12	Long	5.43
2370	2005-2006	Kustia	1983	3	BR12	Long	5.34
2371	2006-2007	Barisal	1983	3	BR12	Long	5.16
2372	2006-2007	Bhanga	1983	3	BR12	Long	6.64
2373	2006-2007	Comilla	1983	3	BR12	Long	5.28
2374	2006-2007	Gazipur	1983	3	BR12	Long	4.67
2375	2006-2007	Habiganj	1983	3	BR12	Long	5.22
2376	2006-2007	Rajshahi	1983	3	BR12	Long	5.20
2377	2006-2007	Kustia	1983	3	BR12	Long	6.05
2378	2006-2007	Rangpur	1983	3	BR12	Long	4.71
2379	2006-2007	Satkhira	1983	3	BR12	Long	6.09
2380	2007-2008	Barisal	1983	3	BR12	Long	5.15
2381	2007-2008	Bhanga	1983	3	BR12	Long	6.21
2382	2007-2008	Comilla	1983	3	BR12	Long	7.99
2383	2007-2008	Gazipur	1983	3	BR12	Long	4.40
2384	2007-2008	Habiganj	1983	3	BR12	Long	5.22
2385	2007-2008	Rangpur	1983	3	BR12	Long	2.45
2386	2007-2008	Satkhira	1983	3	BR12	Long	4.76
2387	2007-2008	Kustia	1983	3	BR12	Long	4.85
2388	2007-2008	Rajshahi	1983	3	BR12	Long	4.14
2389	2008-2009	Barisal	1983	3	BR12	Long	5.27
2390	2008-2009	Bhanga	1983	3	BR12	Long	6.43
2391	2008-2009	Comilla	1983	3	BR12	Long	4.87
2392	2008-2009	Gazipur	1983	3	BR12	Long	5.05
2393	2008-2009	Habiganj	1983	3	BR12	Long	5.90
2394	2008-2009	Rajshahi	1983	3	BR12	Long	3.07
2395	2008-2009	Rangpur	1983	3	BR12	Long	2.60
2396	2008-2009	Kustia	1983	3	BR12	Long	6.35
2397	2008-2009	Satkhira	1983	3	BR12	Long	3.43
2398	2009-2010	Barisal	1983	3	BR12	Long	5.40
2399	2009-2010	Bhanga	1983	3	BR12	Long	6.20
2400	2009-2010	Comilla	1983	3	BR12	Long	5.54
2401	2009-2010	Gazipur	1983	3	BR12	Long	3.45
2402	2009-2010	Habiganj	1983	3	BR12	Long	5.60
2403	2009-2010	Rajshahi	1983	3	BR12	Long	3.60
2404	2009-2010	Rangpur	1983	3	BR12	Long	2.43
2405	2009-2010	Satkhira	1983	3	BR12	Long	4.21
2406	2009-2010	Kustia	1983	3	BR12	Long	4.95
2407	2010-2011	Barisal	1983	3	BR12	Long	4.21
2408	2010-2011	Bhanga	1983	3	BR12	Long	5.97
2409	2010-2011	Comilla	1983	3	BR12	Long	5.38
2410	2010-2011	Gazipur	1983	3	BR12	Long	3.20
2411	2010-2011	Habiganj	1983	3	BR12	Long	5.30
2412	2010-2011	Rangpur	1983	3	BR12	Long	2.25
2413	2010-2011	Satkhira	1983	3	BR12	Long	5.00
2414	2010-2011	Sonagazi	1983	3	BR12	Long	5.70
2415	2010-2011	Kustia	1983	3	BR12	Long	3.54
2416	2010-2011	Rajshahi	1983	3	BR12	Long	4.34
2417	2011-2012	Barisal	1983	3	BR12	Long	4.21
2418	2011-2012	Bhanga	1983	3	BR12	Long	5.97
2419	2011-2012	Comilla	1983	3	BR12	Long	4.75
2420	2011-2012	Gazipur	1983	3	BR12	Long	5.07
2421	2011-2012	Habiganj	1983	3	BR12	Long	5.30
2422	2011-2012	Rangpur	1983	3	BR12	Long	2.25
2423	2011-2012	Satkhira	1983	3	BR12	Long	6.18
2424	2011-2012	Sonagazi	1983	3	BR12	Long	5.70
2425	2011-2012	Kustia	1983	3	BR12	Long	3.54
2426	2011-2012	Rajshahi	1983	3	BR12	Long	5.08
2427	2012-2013	Barisal	1983	3	BR12	Long	4.54
2428	2012-2013	Bhanga	1983	3	BR12	Long	6.44
2429	2012-2013	Comilla	1983	3	BR12	Long	4.37
2430	2012-2013	Gazipur	1983	3	BR12	Long	5.26
2431	2012-2013	Habiganj	1983	3	BR12	Long	5.35
2432	2012-2013	Rangpur	1983	3	BR12	Long	5.30
2433	2012-2013	Satkhira	1983	3	BR12	Long	6.60
2434	2012-2013	Sonagazi	1983	3	BR12	Long	3.22
2435	2012-2013	Kustia	1983	3	BR12	Long	5.13
2436	2012-2013	Rajshahi	1983	3	BR12	Long	5.90
2437	2013-2014	Barisal	1983	3	BR12	Long	4.87
2438	2013-2014	Bhanga	1983	3	BR12	Long	6.20
2439	2013-2014	Comilla	1983	3	BR12	Long	4.13
2440	2013-2014	Gazipur	1983	3	BR12	Long	6.00
2441	2013-2014	Habiganj	1983	3	BR12	Long	5.39
2442	2013-2014	Rangpur	1983	3	BR12	Long	5.70
2443	2013-2014	Satkhira	1983	3	BR12	Long	5.76
2444	2013-2014	Sonagazi	1983	3	BR12	Long	4.92
2445	2013-2014	Kustia	1983	3	BR12	Long	2.57
2446	2013-2014	Rajshahi	1983	3	BR12	Long	5.43
2447	2014-2015	Barisal	1983	3	BR12	Long	4.37
2448	2014-2015	Bhanga	1983	3	BR12	Long	6.69
2449	2014-2015	Comilla	1983	3	BR12	Long	4.62
2450	2014-2015	Gazipur	1983	3	BR12	Long	5.55
2451	2014-2015	Habiganj	1983	3	BR12	Long	5.32
2452	2014-2015	Rangpur	1983	3	BR12	Long	2.20
2453	2014-2015	Satkhira	1983	3	BR12	Long	5.25
2454	2014-2015	Sonagazi	1983	3	BR12	Long	5.20
2455	2014-2015	Kustia	1983	3	BR12	Long	4.08
2456	2014-2015	Rajshahi	1983	3	BR12	Long	4.95
2457	2015-2016	Barisal	1983	3	BR12	Long	4.54
2458	2015-2016	Bhanga	1983	3	BR12	Long	5.84
2459	2015-2016	Comilla	1983	3	BR12	Long	2.88
2460	2015-2016	Gazipur	1983	3	BR12	Long	5.91
2461	2015-2016	Habiganj	1983	3	BR12	Long	5.70
2462	2015-2016	Rangpur	1983	3	BR12	Long	4.76
2463	2015-2016	Satkhira	1983	3	BR12	Long	5.65
2464	2015-2016	Sonagazi	1983	3	BR12	Long	4.33
2465	2015-2016	Kustia	1983	3	BR12	Long	5.59
2466	2015-2016	Rajshahi	1983	3	BR12	Long	4.94
2467	2001-2002	Barisal	1983	1	BR14	Long	5.68
2468	2001-2002	Bhanga	1983	1	BR14	Long	6.80
2469	2001-2002	Comilla	1983	1	BR14	Long	6.16
2470	2001-2002	Habiganj	1983	1	BR14	Long	5.58
2471	2001-2002	Rajshahi	1983	1	BR14	Long	6.40
2472	2001-2002	Rangpur	1983	1	BR14	Long	6.76
2473	2001-2002	Satkhira	1983	1	BR14	Long	6.45
2474	2002-2003	Barisal	1983	1	BR14	Long	2.19
2475	2002-2003	Bhanga	1983	1	BR14	Long	4.94
2476	2002-2003	Comilla	1983	1	BR14	Long	5.74
2477	2002-2003	Gazipur	1983	1	BR14	Long	4.19
2478	2002-2003	Habiganj	1983	1	BR14	Long	6.03
2479	2002-2003	Rajshahi	1983	1	BR14	Long	5.20
2480	2002-2003	Rangpur	1983	1	BR14	Long	4.84
2481	2002-2003	Satkhira	1983	1	BR14	Long	5.85
2482	2003-2004	Barisal	1983	1	BR14	Long	5.74
2483	2003-2004	Bhanga	1983	1	BR14	Long	6.30
2484	2003-2004	Comilla	1983	1	BR14	Long	5.70
2485	2003-2004	Gazipur	1983	1	BR14	Long	2.25
2486	2003-2004	Habiganj	1983	1	BR14	Long	5.40
2487	2003-2004	Rajshahi	1983	1	BR14	Long	1.99
2488	2003-2004	Rangpur	1983	1	BR14	Long	5.32
2489	2003-2004	Satkhira	1983	1	BR14	Long	6.29
2490	2004-2005	Barisal	1983	1	BR14	Long	6.53
2491	2004-2005	Bhanga	1983	1	BR14	Long	6.84
2492	2004-2005	Comilla	1983	1	BR14	Long	6.26
2493	2004-2005	Gazipur	1983	1	BR14	Long	3.92
2494	2004-2005	Habiganj	1983	1	BR14	Long	6.48
2495	2004-2005	Rajshahi	1983	1	BR14	Long	4.86
2496	2004-2005	Rangpur	1983	1	BR14	Long	5.44
2497	2004-2005	Satkhira	1983	1	BR14	Long	6.73
2498	2004-2005	Kustia	1983	1	BR14	Long	5.78
2499	2005-2006	Barisal	1983	1	BR14	Long	7.38
2500	2005-2006	Bhanga	1983	1	BR14	Long	6.00
2501	2005-2006	Comilla	1983	1	BR14	Long	6.20
2502	2005-2006	Gazipur	1983	1	BR14	Long	5.76
2503	2005-2006	Habiganj	1983	1	BR14	Long	7.30
2504	2005-2006	Rajshahi	1983	1	BR14	Long	5.39
2505	2005-2006	Rangpur	1983	1	BR14	Long	4.12
2506	2005-2006	Satkhira	1983	1	BR14	Long	6.01
2507	2005-2006	Kustia	1983	1	BR14	Long	5.69
2508	2006-2007	Barisal	1983	1	BR14	Long	5.50
2509	2006-2007	Bhanga	1983	1	BR14	Long	7.25
2510	2006-2007	Comilla	1983	1	BR14	Long	5.38
2511	2006-2007	Gazipur	1983	1	BR14	Long	5.37
2512	2006-2007	Habiganj	1983	1	BR14	Long	6.51
2513	2006-2007	Rajshahi	1983	1	BR14	Long	4.80
2514	2006-2007	Kustia	1983	1	BR14	Long	7.14
2515	2006-2007	Rangpur	1983	1	BR14	Long	5.88
2516	2006-2007	Satkhira	1983	1	BR14	Long	5.61
2517	2007-2008	Barisal	1983	1	BR14	Long	5.98
2518	2007-2008	Bhanga	1983	1	BR14	Long	7.15
2519	2007-2008	Comilla	1983	1	BR14	Long	7.98
2520	2007-2008	Gazipur	1983	1	BR14	Long	4.40
2521	2007-2008	Habiganj	1983	1	BR14	Long	6.51
2522	2007-2008	Rangpur	1983	1	BR14	Long	2.30
2523	2007-2008	Satkhira	1983	1	BR14	Long	7.00
2524	2007-2008	Kustia	1983	1	BR14	Long	6.25
2525	2007-2008	Rajshahi	1983	1	BR14	Long	4.67
2526	2008-2009	Barisal	1983	1	BR14	Long	6.17
2527	2008-2009	Bhanga	1983	1	BR14	Long	7.20
2528	2008-2009	Comilla	1983	1	BR14	Long	5.85
2529	2008-2009	Gazipur	1983	1	BR14	Long	4.90
2530	2008-2009	Habiganj	1983	1	BR14	Long	7.50
2531	2008-2009	Rajshahi	1983	1	BR14	Long	4.53
2532	2008-2009	Rangpur	1983	1	BR14	Long	3.20
2533	2008-2009	Kustia	1983	1	BR14	Long	8.10
2534	2008-2009	Satkhira	1983	1	BR14	Long	6.31
2535	2009-2010	Barisal	1983	1	BR14	Long	6.35
2536	2009-2010	Bhanga	1983	1	BR14	Long	7.96
2537	2009-2010	Comilla	1983	1	BR14	Long	6.43
2538	2009-2010	Gazipur	1983	1	BR14	Long	4.45
2539	2009-2010	Habiganj	1983	1	BR14	Long	6.95
2540	2009-2010	Rajshahi	1983	1	BR14	Long	4.60
2541	2009-2010	Rangpur	1983	1	BR14	Long	4.60
2542	2009-2010	Satkhira	1983	1	BR14	Long	6.65
2543	2009-2010	Kustia	1983	1	BR14	Long	6.53
2544	2010-2011	Barisal	1983	1	BR14	Long	5.35
2545	2010-2011	Bhanga	1983	1	BR14	Long	8.71
2546	2010-2011	Comilla	1983	1	BR14	Long	6.10
2547	2010-2011	Gazipur	1983	1	BR14	Long	2.55
